Population,GDP,AveragePrice_Electricity_Household,Totaal windenergie (MWh),TotalSolarEnergy (MWh),TotalRes(incl.Stat.Transfer) (MWh),HourlyMaxTemperature,Week,Year,HourlyMinTemperature,loadConsumption,is_weekend,day_of_week,is_holiday,rolling_7,rolling_30
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,4.7,1,2015,10,275667.0,0,3,1,275667.0,275667.0
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,4.7,1,2015,10,275667.0,0,3,1,275667.0,275667.0
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,4.7,1,2015,10,275667.0,0,3,1,275667.0,275667.0
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,10.1,1,2015,44,319026.0,0,4,0,286506.75,286506.75
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,10.1,1,2015,44,319026.0,0,4,0,293010.6,293010.6
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,10.1,1,2015,44,319026.0,0,4,0,297346.5,297346.5
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,5.9,1,2015,26,313131.0,1,5,0,299601.4285714286,299601.4285714286
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,5.9,1,2015,26,313131.0,1,5,0,304953.4285714286,301292.625
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,5.9,1,2015,26,313131.0,1,5,0,310305.4285714286,302608.0
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,8.0,1,2015,-3,296832.0,1,6,0,313329.0,302030.4
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,8.0,1,2015,-3,296832.0,1,6,0,310158.4285714286,301557.8181818182
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,8.0,1,2015,-3,296832.0,1,6,0,306987.85714285716,301164.0
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,3.8,2,2015,9,350937.0,0,0,0,311546.5714285714,304992.6923076923
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,3.8,2,2015,9,350937.0,0,0,0,316947.4285714286,308274.4285714286
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,3.8,2,2015,9,350937.0,0,0,0,322348.28571428574,311118.6
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,5.8,2,2015,6,352931.0,0,1,0,328034.0,313731.875
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,5.8,2,2015,6,352931.0,0,1,0,336048.14285714284,316037.70588235295
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,5.8,2,2015,6,352931.0,0,1,0,344062.28571428574,318087.3333333333
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,7.2,2,2015,24,351363.0,0,2,0,351852.4285714286,319838.6842105263
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,7.2,2,2015,24,351363.0,0,2,0,351913.28571428574,321414.9
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,7.2,2,2015,24,351363.0,0,2,0,351974.14285714284,322841.0
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,8.2,2,2015,36,356416.0,0,3,0,352756.85714285716,324367.13636363635
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,8.2,2,2015,36,356416.0,0,3,0,353254.71428571426,325760.5652173913
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,8.2,2,2015,36,356416.0,0,3,0,353752.5714285714,327037.875
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,13.7,2,2015,58,351488.0,0,4,0,353546.4285714286,328015.88
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,13.7,2,2015,58,351488.0,0,4,0,353564.28571428574,328918.6538461539
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,13.7,2,2015,58,351488.0,0,4,0,353582.14285714284,329754.55555555556
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,13.3,2,2015,54,314759.0,1,5,0,348353.0,329219.0
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,13.3,2,2015,54,314759.0,1,5,0,342402.0,328720.3793103448
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,13.3,2,2015,54,314759.0,1,5,0,336451.0,328255.0
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,8.2,2,2015,49,299899.0,1,6,0,328377.14285714284,329062.73333333334
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,8.2,2,2015,49,299899.0,1,6,0,321007.28571428574,329870.4666666667
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,8.2,2,2015,49,299899.0,1,6,0,313637.4285714286,330678.2
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,10.2,3,2015,64,349154.0,0,0,0,313304.0,331682.4666666667
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,10.2,3,2015,64,349154.0,0,0,0,318217.5714285714,332686.73333333334
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,10.2,3,2015,64,349154.0,0,0,0,323131.14285714284,333691.0
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,11.0,3,2015,41,354202.0,0,1,0,328765.85714285716,335060.0333333333
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,11.0,3,2015,41,354202.0,0,1,0,336523.4285714286,336429.06666666665
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,11.0,3,2015,41,354202.0,0,1,0,344281.0,337798.1
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,6.0,3,2015,31,356626.0,0,2,0,352384.85714285716,339791.23333333334
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,6.0,3,2015,31,356626.0,0,2,0,353452.28571428574,341784.36666666664
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,6.0,3,2015,31,356626.0,0,2,0,354519.71428571426,343777.5
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,10.3,3,2015,58,355354.0,0,3,0,355405.4285714286,343924.73333333334
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,10.3,3,2015,58,355354.0,0,3,0,355570.0,344071.9666666667
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,10.3,3,2015,58,355354.0,0,3,0,355734.5714285714,344219.2
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,8.3,3,2015,27,348198.0,0,4,0,354876.85714285716,344061.43333333335
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,8.3,3,2015,27,348198.0,0,4,0,353672.85714285716,343903.6666666667
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,8.3,3,2015,27,348198.0,0,4,0,352468.85714285716,343745.9
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,5.9,3,2015,-9,314203.0,1,5,0,346408.4285714286,342507.23333333334
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,5.9,3,2015,-9,314203.0,1,5,0,340529.71428571426,341268.56666666665
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,5.9,3,2015,-9,314203.0,1,5,0,334651.0,340029.9
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,3.3,3,2015,10,304714.0,1,6,0,327416.71428571426,338306.5
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,3.3,3,2015,10,304714.0,1,6,0,321204.71428571426,336583.1
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,3.3,3,2015,10,304714.0,1,6,0,314992.71428571426,334859.7
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,1.6,4,2015,5,351809.0,0,0,1,315508.5714285714,334870.4
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,1.6,4,2015,5,351809.0,0,0,1,320880.85714285716,334881.1
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,1.6,4,2015,5,351809.0,0,0,1,326253.14285714284,334891.8
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,3.7,4,2015,-22,355552.0,0,1,0,332160.14285714284,336251.56666666665
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,3.7,4,2015,-22,355552.0,0,1,0,339422.71428571426,337611.3333333333
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,3.7,4,2015,-22,355552.0,0,1,0,346685.28571428574,338971.1
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,1.5,4,2015,-19,357266.0,0,2,0,354192.71428571426,340883.3333333333
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,1.5,4,2015,-19,357266.0,0,2,0,354972.28571428574,342795.56666666665
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,1.5,4,2015,-19,357266.0,0,2,0,355751.85714285716,344707.8
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,0.4,4,2015,-29,359893.0,0,3,0,356906.71428571426,345065.76666666666
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,0.4,4,2015,-29,359893.0,0,3,0,357526.85714285716,345423.73333333334
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,0.4,4,2015,-29,359893.0,0,3,0,358147.0,345781.7
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,-1.3,4,2015,-57,358488.0,0,4,0,358566.4285714286,345924.56666666665
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,-1.3,4,2015,-57,358488.0,0,4,0,358741.0,346067.43333333335
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,-1.3,4,2015,-57,358488.0,0,4,0,358915.5714285714,346210.3
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,6.8,4,2015,-17,318784.0,1,5,0,353418.14285714284,344948.9
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,6.8,4,2015,-17,318784.0,1,5,0,347545.4285714286,343687.5
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,6.8,4,2015,-17,318784.0,1,5,0,341672.71428571426,342426.1
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,5.6,4,2015,-21,302642.0,1,6,0,333494.0,340669.0333333333
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,5.6,4,2015,-21,302642.0,1,6,0,325516.0,338911.9666666667
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,5.6,4,2015,-21,302642.0,1,6,0,317538.0,337154.9
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,8.3,5,2015,41,349724.0,0,0,0,316286.0,337205.76666666666
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,8.3,5,2015,41,349724.0,0,0,0,320706.0,337256.63333333336
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,8.3,5,2015,41,349724.0,0,0,0,325126.0,337307.5
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,7.7,5,2015,30,350153.0,0,1,0,329607.28571428574,338505.8333333333
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,7.7,5,2015,30,350153.0,0,1,0,336394.5714285714,339704.1666666667
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,7.7,5,2015,30,350153.0,0,1,0,343181.85714285716,340902.5
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,7.2,5,2015,30,356325.0,0,2,0,350850.85714285716,342622.86666666664
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,7.2,5,2015,30,356325.0,0,2,0,351793.85714285716,344343.23333333334
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,7.2,5,2015,30,356325.0,0,2,0,352736.85714285716,346063.6
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,4.5,5,2015,2,355806.0,0,3,0,353605.71428571426,346196.8333333333
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,4.5,5,2015,2,355806.0,0,3,0,354413.28571428574,346330.06666666665
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,4.5,5,2015,2,355806.0,0,3,0,355220.85714285716,346463.3
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,4.4,5,2015,-3,352672.0,0,4,0,355580.71428571426,346367.3
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,4.4,5,2015,-3,352672.0,0,4,0,355058.85714285716,346271.3
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,4.4,5,2015,-3,352672.0,0,4,0,354537.0,346175.3
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,4.4,5,2015,-25,316037.0,1,5,0,348781.5714285714,344801.0
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,4.4,5,2015,-25,316037.0,1,5,0,343100.28571428574,343426.7
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,4.4,5,2015,-25,316037.0,1,5,0,337419.0,342052.4
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,5.7,5,2015,-15,300273.0,1,6,0,329485.71428571426,340065.06666666665
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,5.7,5,2015,-15,300273.0,1,6,0,322000.14285714284,338077.73333333334
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,5.7,5,2015,-15,300273.0,1,6,0,314514.5714285714,336090.4
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,5.5,6,2015,6,349112.0,0,0,0,314006.0,335777.86666666664
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,5.5,6,2015,6,349112.0,0,0,0,318731.0,335465.3333333333
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,5.5,6,2015,6,349112.0,0,0,0,323456.0,335152.8
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,6.3,6,2015,-16,350064.0,0,1,0,328317.0,336195.4666666667
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,6.3,6,2015,-16,350064.0,0,1,0,335430.0,337238.13333333336
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,6.3,6,2015,-16,350064.0,0,1,0,342543.0,338280.8
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,5.3,6,2015,-40,352969.0,0,2,0,350071.0,339958.36666666664
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,5.3,6,2015,-40,352969.0,0,2,0,350622.0,341635.93333333335
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,5.3,6,2015,-40,352969.0,0,2,0,351173.0,343313.5
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,2.0,6,2015,-38,356182.0,0,3,0,352183.0,343528.76666666666
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,2.0,6,2015,-38,356182.0,0,3,0,353057.0,343744.0333333333
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,2.0,6,2015,-38,356182.0,0,3,0,353931.0,343959.3
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,3.1,6,2015,-20,349571.0,0,4,0,353860.5714285714,343939.9
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,3.1,6,2015,-20,349571.0,0,4,0,353375.14285714284,343920.5
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,3.1,6,2015,-20,349571.0,0,4,0,352889.71428571426,343901.1
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,5.5,6,2015,-51,316669.0,1,5,0,347704.0,342579.23333333334
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,5.5,6,2015,-51,316669.0,1,5,0,342059.28571428574,341257.36666666664
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,5.5,6,2015,-51,316669.0,1,5,0,336414.5714285714,339935.5
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,6.7,6,2015,34,297181.0,1,6,0,327985.85714285716,337981.3333333333
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,6.7,6,2015,34,297181.0,1,6,0,320501.5714285714,336027.1666666667
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,6.7,6,2015,34,297181.0,1,6,0,313017.28571428574,334073.0
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,7.2,7,2015,44,347097.0,0,0,0,312663.85714285716,333887.1666666667
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,7.2,7,2015,44,347097.0,0,0,0,317010.71428571426,333701.3333333333
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,7.2,7,2015,44,347097.0,0,0,0,321357.5714285714,333515.5
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,7.2,7,2015,46,349819.0,0,1,0,326093.28571428574,334641.56666666665
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,7.2,7,2015,46,349819.0,0,1,0,333613.0,335767.63333333336
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,7.2,7,2015,46,349819.0,0,1,0,341132.71428571426,336893.7
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,5.4,7,2015,31,350233.0,0,2,0,348711.5714285714,338559.0333333333
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,5.4,7,2015,31,350233.0,0,2,0,349159.5714285714,340224.36666666664
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,5.4,7,2015,31,350233.0,0,2,0,349607.5714285714,341889.7
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,4.5,7,2015,-3,350337.0,0,3,0,350070.4285714286,341930.5333333333
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,4.5,7,2015,-3,350337.0,0,3,0,350144.4285714286,341971.36666666664
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,4.5,7,2015,-3,350337.0,0,3,0,350218.4285714286,342012.2
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,9.9,7,2015,-3,338585.0,0,4,0,348613.5714285714,341629.56666666665
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,9.9,7,2015,-3,338585.0,0,4,0,346949.5714285714,341246.93333333335
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,9.9,7,2015,-3,338585.0,0,4,0,345285.5714285714,340864.3
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,10.2,7,2015,47,303005.0,1,5,0,338538.71428571426,339198.8333333333
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,10.2,7,2015,47,303005.0,1,5,0,331777.0,337533.36666666664
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,10.2,7,2015,47,303005.0,1,5,0,325015.28571428574,335867.9
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,6.7,7,2015,-35,286130.0,1,6,0,315842.85714285716,333532.8333333333
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,6.7,7,2015,-35,286130.0,1,6,0,308349.28571428574,331197.76666666666
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,6.7,7,2015,-35,286130.0,1,6,0,300855.71428571426,328862.7
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,7.7,8,2015,-49,331294.0,0,0,1,299814.14285714284,328253.4666666667
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,7.7,8,2015,-49,331294.0,0,0,1,303855.4285714286,327644.23333333334
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,7.7,8,2015,-49,331294.0,0,0,1,307896.71428571426,327035.0
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,9.0,8,2015,-30,337371.0,0,1,0,312806.14285714284,327725.06666666665
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,9.0,8,2015,-30,337371.0,0,1,0,320126.28571428574,328415.13333333336
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,9.0,8,2015,-30,337371.0,0,1,0,327446.4285714286,329105.2
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,8.1,8,2015,-34,341253.0,0,2,0,335321.14285714284,330574.26666666666
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,8.1,8,2015,-34,341253.0,0,2,0,336743.85714285716,332043.3333333333
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,8.1,8,2015,-34,341253.0,0,2,0,338166.5714285714,333512.4
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,7.4,8,2015,-3,342020.0,0,3,0,339698.85714285716,333343.1666666667
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,7.4,8,2015,-3,342020.0,0,3,0,340363.0,333173.93333333335
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,7.4,8,2015,-3,342020.0,0,3,0,341027.14285714284,333004.7
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,6.5,8,2015,34,346759.0,0,4,0,342368.28571428574,332902.7
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,6.5,8,2015,34,346759.0,0,4,0,343154.85714285716,332800.7
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,6.5,8,2015,34,346759.0,0,4,0,343941.4285714286,332698.7
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,6.3,8,2015,4,309191.0,1,5,0,339361.14285714284,331330.63333333336
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,6.3,8,2015,4,309191.0,1,5,0,334671.28571428574,329962.56666666665
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,6.3,8,2015,4,309191.0,1,5,0,329981.4285714286,328594.5
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,6.8,8,2015,-18,289417.0,1,6,0,322466.71428571426,326563.8333333333
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,6.8,8,2015,-18,289417.0,1,6,0,314275.0,324533.1666666667
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,6.8,8,2015,-18,289417.0,1,6,0,306083.28571428574,322502.5
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,9.8,9,2015,27,337632.0,0,0,0,304779.4285714286,322470.73333333334
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,9.8,9,2015,27,337632.0,0,0,0,308842.4285714286,322438.9666666667
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,9.8,9,2015,27,337632.0,0,0,0,312905.4285714286,322407.2
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,8.9,9,2015,35,340430.0,0,1,0,317368.14285714284,323654.7
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,8.9,9,2015,35,340430.0,0,1,0,324655.71428571426,324902.2
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,8.9,9,2015,35,340430.0,0,1,0,331943.28571428574,326149.7
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,8.7,9,2015,16,339143.0,0,2,0,339047.0,327916.8
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,8.7,9,2015,16,339143.0,0,2,0,339262.85714285716,329683.9
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,8.7,9,2015,16,339143.0,0,2,0,339478.71428571426,331451.0
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,8.3,9,2015,37,342340.0,0,3,0,340151.28571428574,331819.2
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,8.3,9,2015,37,342340.0,0,3,0,340424.14285714284,332187.4
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,8.3,9,2015,37,342340.0,0,3,0,340697.0,332555.6
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,8.2,9,2015,-3,333406.0,0,4,0,339693.5714285714,332423.43333333335
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,8.2,9,2015,-3,333406.0,0,4,0,338874.0,332291.26666666666
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,8.2,9,2015,-3,333406.0,0,4,0,338054.4285714286,332159.1
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,9.1,9,2015,-5,301083.0,1,5,0,332617.28571428574,330820.1
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,9.1,9,2015,-5,301083.0,1,5,0,326723.4285714286,329481.1
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,9.1,9,2015,-5,301083.0,1,5,0,320829.5714285714,328142.1
1690.0,174803.35,0.1399999999999999,6916721.999999999,1424178.0599999998,32553593.76,10.7,9,2015,60,281223.0,1,6,0,312098.5714285714,326115.5333333333
1690.0,174803.35,0.0226,6916721.999999999,1424178.0599999998,32553593.76,10.7,9,2015,60,281223.0,1,6,0,304643.85714285716,324088.9666666667
1690.0,174803.35,0.1173999999999999,6916721.999999999,1424178.0599999998,32553593.76,10.7,9,2015,60,281223.0,1,6,0,297189.14285714284,322062.4
